,datetime,sender,message,sentiment_score
15787,2021-12-15 16:38:00,Abhishek,Happy flying amsy,1
15788,2021-12-15 16:38:00,Abhishek,😘😘😘,1
15790,2021-12-15 17:21:00,Abhishek,Amsy is awesome 😘😘,1
15791,2021-12-15 17:30:00,Amu Delhi,😍😍,1
15803,2021-12-15 23:59:00,Amu Delhi,😘,1
15805,2021-12-16 06:00:00,Abhishek,😘,1
15809,2021-12-16 06:08:00,Amu Delhi,Ayyeee... Bubu ko bhi pee aata hai,1
15823,2021-12-16 21:12:00,Abhishek,😘😘,1
15833,2021-12-17 02:10:00,Abhishek,Mela bubu,1
15834,2021-12-17 02:10:00,Abhishek,😘😘😘,1
15837,2021-12-17 02:11:00,Amu Delhi,😘😘😘,1
15842,2021-12-17 02:12:00,Abhishek,😘😘,1
15851,2021-12-17 14:51:00,Abhishek,😘,1
15868,2021-12-18 17:49:00,Abhishek,Love you amsy,1
15869,2021-12-18 17:50:00,Amu Delhi,Love u too absy,1
15882,2021-12-18 18:27:00,Abhishek,Mela bubu awesome,1
15884,2021-12-18 18:27:00,Abhishek,😘😘,1
15887,2021-12-18 18:27:00,Amu Delhi,😘😘😘,1
15894,2021-12-18 19:08:00,Abhishek,Bol raha hun Bui ka Bui man loves bui,1
15896,2021-12-18 19:10:00,Amu Delhi,Bui man ❤️ Bui girl,1
15979,2021-12-21 17:49:00,Amu Delhi,❤️,1
15999,2021-12-21 22:32:00,Amu Delhi,😘😘,1
16027,2021-12-22 21:15:00,Amu Delhi,❤️,1
16028,2021-12-22 21:17:00,Amu Delhi,Aaj bore nai hui na bubu?,1
16049,2021-12-23 09:35:00,Amu Delhi,😘,1
16052,2021-12-23 09:35:00,Amu Delhi,Will miss I 😘,2
16053,2021-12-23 09:36:00,Amu Delhi,Miss u,1
16063,2021-12-23 10:38:00,Amu Delhi,Missed voice call,1
16080,2021-12-23 14:45:00,Amu Delhi,Happy flying,1
16081,2021-12-23 14:45:00,Amu Delhi,❤️,1
16083,2021-12-23 14:46:00,Amu Delhi,Chill.. kuch nai hoga 😘,1
16084,2021-12-23 14:46:00,Amu Delhi,Bubu bestest,1
16121,2021-12-23 21:04:00,Abhishek,😘,1
16138,2021-12-24 21:45:00,Abhishek,Gunni 😘😘,1
16139,2021-12-24 22:37:00,Amu Delhi,Gunni baby 😘😘,1
16179,2021-12-25 21:53:00,Amu Delhi,❤️,1
16189,2021-12-27 17:16:00,Abhishek,😘,1
16191,2021-12-27 19:58:00,Abhishek,😘,1
16215,2021-12-28 17:56:00,Amu Delhi,😍,1
16220,2021-12-28 20:44:00,Amu Delhi,😘😘😘,1
16228,2021-12-29 15:48:00,Amu Delhi,Welcome home 😍,1
16234,2021-12-29 17:31:00,Amu Delhi,😍,1
16238,2022-01-02 16:34:00,Amu Delhi,Bubu,1
16240,2022-01-03 20:32:00,Amu Delhi,Missed voice call,1
16247,2022-01-14 13:58:00,Amu Delhi,https://timesofindia.indiatimes.com/life-style/relationships/love-sex/5-tips-to-become-emotionally-strong-in-todays-world/photostory/88875567.cms,1
16254,2022-01-15 18:22:00,Amu Delhi,Missed voice call,1
16317,2022-02-06 17:23:00,Abhishek,Le aao bubu,1
16320,2022-02-06 21:36:00,Amu Delhi,❤️,1
16371,2022-02-20 20:12:00,Amu Delhi,Yay bubu ❤️,2
16383,2022-02-26 19:44:00,Amu Delhi,Miss u bui ❤️,2
16449,2022-03-19 12:29:00,Amu Delhi,😘😘,1
16450,2022-03-19 12:29:00,Abhishek,😘,1
16510,2022-03-20 18:47:00,Amu Delhi,Need to keep bubu safe no,1
16517,2022-03-21 09:10:00,Abhishek,😘😘😘😘❤️,2
16519,2022-03-21 14:02:00,Amu Delhi,😘😘😘😘,1
16543,2022-03-24 14:16:00,Abhishek,❤️❤️❤️have fun ams,1
16545,2022-03-24 14:16:00,Abhishek,❤️,1
16556,2022-03-24 18:38:00,Abhishek,❤️❤️,1
16557,2022-03-24 18:38:00,Amu Delhi,Feeling mast ❤️❤️,1
16578,2022-03-25 16:23:00,Abhishek,😘😘,1
16587,2022-03-26 12:28:00,Abhishek,😘😘,1
16598,2022-03-27 17:27:00,Amu Delhi,❤️,1
16599,2022-03-27 17:28:00,Abhishek,"Coolio, enjoy train journey. 😘😘😘",1
16632,2022-03-28 22:35:00,Abhishek,😘,1
16634,2022-03-28 22:36:00,Amu Delhi,😘😘😘,1
16652,2022-03-28 22:47:00,Amu Delhi,🥰🥰🤗🤗😘😘😘,1
16703,2022-04-01 10:10:00,Abhishek,Bui bestest 😘,1
16708,2022-04-02 11:52:00,Abhishek,😘,1
16718,2022-04-02 19:02:00,Abhishek,Travel safe 😘,1
16764,2022-04-03 00:21:00,Amu Delhi,😘😘,1
16783,2022-04-03 13:48:00,Abhishek,😘😘 ajao,1
16790,2022-04-03 14:16:00,Abhishek,😘,1
16808,2022-04-07 12:13:00,Abhishek,😘,1
16824,2022-04-08 18:20:00,Amu Delhi,Missed voice call,1
16832,2022-04-11 08:58:00,Abhishek,Have fun 😘,1
16838,2022-04-11 10:07:00,Amu Delhi,😘😘,1
16844,2022-04-11 20:47:00,Amu Delhi,😘😘,1
16853,2022-04-14 17:56:00,Amu Delhi,😘😘,1
16860,2022-04-14 17:59:00,Abhishek,😘,1
16863,2022-04-14 18:55:00,Amu Delhi,😘,1
16872,2022-04-21 16:10:00,Amu Delhi,😘😘🥰🥰,1
16876,2022-04-21 16:11:00,Abhishek,Bui bui 😎😎😘😘,1
16954,2022-04-27 08:55:00,Amu Delhi,Meri Bui ❤️,1
16960,2022-04-27 12:11:00,Abhishek,All done 😘,1
16962,2022-04-27 12:13:00,Amu Delhi,Happy flying,1
16965,2022-04-27 14:38:00,Amu Delhi,❤️,1
16971,2022-04-27 22:48:00,Amu Delhi,Haan bubu,1
16980,2022-04-27 22:48:00,Amu Delhi,❤️,1
16981,2022-04-27 22:49:00,Abhishek,😘😘,1
16982,2022-04-27 22:49:00,Amu Delhi,😘😘🥰,1
16997,2022-04-29 18:47:00,Abhishek,😘😘 missing you today,2
17004,2022-04-30 12:29:00,Abhishek,😘😘,1
17023,2022-05-01 15:12:00,Amu Delhi,❤️,1
17025,2022-05-01 16:03:00,Abhishek,Reached airport ams. Chawal daal banwa dena 😘,1
17039,2022-05-03 10:22:00,Abhishek,Abse i won't remind your every 15 min 😘😘,1
17101,2022-05-10 08:33:00,Abhishek,😘,1
17113,2022-05-12 10:18:00,Amu Delhi,Absy boo 😘😘,1
17114,2022-05-13 21:48:00,Abhishek,😘😘😘😘😘,1
17130,2022-05-19 08:50:00,Amu Delhi,"Tori ki sabji hai, banwa lena ❤️❤️",1
17136,2022-05-19 11:43:00,Amu Delhi,😘😘,1
17150,2022-05-19 22:11:00,Amu Delhi,Ye lo tumhari aaj ki pappi 😘😘😘😘😘😘😘😘😘,1
17151,2022-05-19 22:11:00,Amu Delhi,Love u Bui.. and gunni 🥰,1
17159,2022-05-24 07:38:00,Amu Delhi,Abs . Left for office ❤️,1
17170,2022-05-24 14:54:00,Abhishek,😘,1
17181,2022-05-28 17:56:00,Amu Delhi,Kyu bubu?,1
17194,2022-05-31 08:33:00,Amu Delhi,Absie boo 😘😘,1
17197,2022-05-31 10:32:00,Abhishek,😘😘,1
17211,2022-05-31 18:06:00,Amu Delhi,"Haan, main bhul gayi thi aaj chabi 😘😘",1
17215,2022-06-02 13:56:00,Amu Delhi,😍😍🥰🥰❤️❤️❤️😘😘😘,3
17217,2022-06-02 13:56:00,Amu Delhi,Subah 5 baje bubu ko godu aur pappi kiya maine 🥰🥰,1
17218,2022-06-02 14:09:00,Abhishek,😘😘😘mela bui,1
17221,2022-06-09 20:20:00,Amu Delhi,❤️,1
17231,2022-06-16 19:37:00,Amu Delhi,😘😘,1
17257,2022-06-20 15:38:00,Abhishek,Happy flying ams,1
17260,2022-06-20 15:39:00,Abhishek,😘😘,1
17261,2022-06-20 15:39:00,Amu Delhi,❤️,1
17282,2022-06-23 12:07:00,Abhishek,Ho gaya 😘,1
17291,2022-06-29 15:51:00,Abhishek,Chalo na 😘,1
17322,2022-07-14 22:01:00,Abhishek,😘😘,1
17333,2022-07-18 10:24:00,Amu Delhi,Mela Bui 😘,1
17334,2022-07-18 10:24:00,Abhishek,😘😘,1
17337,2022-07-18 10:24:00,Abhishek,Relax and enjoy 😘,1
17374,2022-07-21 09:10:00,Amu Delhi,Cool 😘😘,1
17379,2022-07-26 14:25:00,Amu Delhi,Maine subah subah bubu ko godu kiya tha,1
17413,2022-08-07 22:20:00,Amu Delhi,😘😘😘😘,1
17418,2022-08-08 10:48:00,Abhishek,Bubu,1
17420,2022-08-08 10:48:00,Abhishek,Love you amsy 😘,2
17421,2022-08-08 10:48:00,Abhishek,Have fun 😘😘😘,1
17422,2022-08-08 10:50:00,Amu Delhi,Love u 😘😘😘,2
17434,2022-08-12 13:24:00,Amu Delhi,Missing my Bui and his antiques,1
17435,2022-08-12 13:24:00,Amu Delhi,🤣🤣🤣🤗🤗🤗😂😂😂❤️❤️❤️😍😍😍,2
17482,2022-08-17 17:30:00,Amu Delhi,Missed voice call,1
17490,2022-08-19 21:55:00,Abhishek,😘😘,1
17493,2022-08-19 21:56:00,Abhishek,Haan ams 😘,1
17504,2022-08-21 11:24:00,Amu Delhi,Drive safe ❤️,1
17513,2022-08-22 17:54:00,Amu Delhi,Missed voice call,1
17518,2022-08-24 09:12:00,Amu Delhi,Bui ❤️,1
17526,2022-08-26 21:35:00,Amu Delhi,❤️,1
17527,2022-08-26 21:37:00,Abhishek,Coolio. Have fun 😘😘😘,1
17533,2022-08-27 13:07:00,Abhishek,😘😘,1
17570,2022-08-28 22:00:00,Amu Delhi,Gaana hai bubu,1
17573,2022-08-29 15:47:00,Abhishek,😘,1
17581,2022-08-29 19:12:00,Abhishek,Amsy. I love you,1
17582,2022-08-29 20:06:00,Amu Delhi,Love u too bui,1
17583,2022-08-29 20:06:00,Amu Delhi,❤️,1
17588,2022-08-29 21:27:00,Abhishek,😘,1
17592,2022-08-30 13:11:00,Abhishek,I love you bubu,2
17593,2022-08-30 13:11:00,Abhishek,You love me na?,1
17628,2022-08-30 17:56:00,Abhishek,Ams. Missing you,1
17641,2022-08-31 11:06:00,Abhishek,😘😘,1
17642,2022-08-31 11:06:00,Abhishek,Happy ganesh chaturthi amsy,1
17676,2022-09-01 18:19:00,Abhishek,Mera bhi bestest ❤️,1
17858,2022-09-05 21:50:00,Abhishek,😘😘😘,1
17859,2022-09-05 21:50:00,Amu Delhi,😘😘😘,1
17910,2022-09-06 23:31:00,Abhishek,So jao gunni 😘,1
17961,2022-09-06 23:40:00,Amu Delhi,Can't keep anyone around me happy,1
17964,2022-09-06 23:40:00,Abhishek,Noone can keep everyone happy,1
18014,2022-09-07 22:54:00,Amu Delhi,I love u abs,1
18015,2022-09-07 22:54:00,Amu Delhi,❤️,1
18017,2022-09-08 11:44:00,Abhishek,Love you too amsy,1
18021,2022-09-08 11:44:00,Amu Delhi,Bui ❤️ chai,1
18058,2022-09-08 22:52:00,Abhishek,Love ❤️❤️❤️❤️,2
18060,2022-09-08 22:53:00,Abhishek,Aaj bahot Miss karriya hu,1
18069,2022-09-08 22:53:00,Amu Delhi,Aise kud jaunge bubu ke upar,1
18106,2022-09-09 15:14:00,Abhishek,Love you ❤️,2
18107,2022-09-09 15:15:00,Amu Delhi,Happy,1
18109,2022-09-09 15:15:00,Abhishek,😘,1
18110,2022-09-09 15:15:00,Amu Delhi,❤️❤️,1
18132,2022-09-10 09:45:00,Abhishek,😘😘,1
18133,2022-09-10 09:45:00,Abhishek,Love you amsy,1
18134,2022-09-10 09:50:00,Amu Delhi,❤️,1
18184,2022-09-11 06:43:00,Amu Delhi,Missed voice call,1
18201,2022-09-11 13:24:00,Amu Delhi,Tum relaxed hote ho toh mera aadha mood udhar hi thik ho jaata hai 😘,1
18202,2022-09-11 14:21:00,Abhishek,Haan amu. Tum bhi relaxed raho. Love you 😘,2
18212,2022-09-11 19:38:00,Abhishek,I love you amsy,1
18213,2022-09-11 20:14:00,Amu Delhi,Love you too absy,1
18222,2022-09-11 21:36:00,Amu Delhi,😘,1
18223,2022-09-11 21:36:00,Amu Delhi,Remember that I love you ❤️,2
18232,2022-09-11 22:04:00,Abhishek,I love you,1
18258,2022-09-12 21:13:00,Abhishek,😘😘,1
18274,2022-09-13 21:42:00,Amu Delhi,Missed voice call,1
18276,2022-09-13 23:12:00,Abhishek,Kal call karta hu. Love you bubu,2
18286,2022-09-15 03:49:00,Amu Delhi,Absy boo 😘,1
18293,2022-09-15 09:53:00,Amu Delhi,And thank you abs for giving this time to me 🤗🤗🤗😘😘😘,1
18316,2022-09-15 20:05:00,Amu Delhi,❤️,1
18338,2022-09-17 10:34:00,Abhishek,😘😘,1
18340,2022-09-17 14:54:00,Abhishek,Happy journey ams,1
18361,2022-09-17 20:08:00,Abhishek,Ams airport aata hun. Dawai kha li headache chala gaya 😘,1
18362,2022-09-17 20:08:00,Abhishek,Bubu ko receive karunge,1
18367,2022-09-17 20:36:00,Abhishek,😘,1
18368,2022-09-17 20:36:00,Amu Delhi,😘😘🤗🤗,1
18372,2022-09-17 23:07:00,Abhishek,😘,1
18396,2022-09-20 07:46:00,Amu Delhi,I love you a lot,1
18429,2022-09-20 17:30:00,Abhishek,Thank you bubu for finding this doctor,1
18430,2022-09-20 17:33:00,Amu Delhi,❤️❤️😘😘,2
18445,2022-09-22 17:43:00,Abhishek,😘,1
18460,2022-09-25 20:24:00,Amu Delhi,Missed voice call,1
18469,2022-09-29 13:52:00,Amu Delhi,Missed voice call,1
18475,2022-09-30 07:07:00,Amu Delhi,Missed voice call,1
18481,2022-09-30 07:08:00,Amu Delhi,😘,1
18500,2022-10-01 20:53:00,Abhishek,Bui bui 😘,1
18501,2022-10-01 21:16:00,Amu Delhi,Missed voice call,1
18521,2022-10-02 21:17:00,Abhishek,😘😘,1
18528,2022-10-03 00:22:00,Amu Delhi,Missed voice call,1
18559,2022-10-07 13:48:00,Amu Delhi,Missed voice call,1
18611,2022-10-12 00:53:00,Amu Delhi,Missed voice call,1
18627,2022-10-14 22:48:00,Abhishek,Haan ams 😘,1
18629,2022-10-14 23:18:00,Abhishek,👌❤️😘,2
18634,2022-10-15 04:20:00,Abhishek,😘,1
18647,2022-10-15 19:27:00,Abhishek,Chalo thoda settle down ho jao then call ❤️,1
18711,2022-10-19 10:06:00,Abhishek,😘😘😘,1
18715,2022-10-19 18:16:00,Abhishek,All the best for today amsy ❤️😘,2
18717,2022-10-19 20:04:00,Abhishek,Ams. Aiwe hi call Kiya tha. Chalo you carry on. I love you a lot ❤️,2
18725,2022-10-20 19:48:00,Abhishek,Bubu man,1
18726,2022-10-20 19:48:00,Amu Delhi,Bubu man,1
18727,2022-10-20 19:48:00,Abhishek,Bubu ko Miss kar Riya hun,2
18738,2022-10-22 10:57:00,Amu Delhi,Missed voice call,1
18739,2022-10-22 12:24:00,Abhishek,Bubu man. Tab so ke utha tha,1
18740,2022-10-22 12:25:00,Abhishek,Abhi naha liya. I love you a latte ams 😎,1
18742,2022-10-22 21:04:00,Amu Delhi,Missed voice call,1
18745,2022-10-22 22:17:00,Abhishek,Happy flying. My brave ams ❤️😘😘,3
18747,2022-10-22 22:17:00,Amu Delhi,❤️,1
18751,2022-10-23 16:19:00,Abhishek,❤️❤️,1
18753,2022-10-23 16:19:00,Amu Delhi,Bui ❤️❤️,1
18767,2022-10-23 17:23:00,Amu Delhi,Missed voice call,1
18768,2022-10-23 17:36:00,Amu Delhi,Missed voice call,1
18770,2022-10-23 20:48:00,Abhishek,Happy Diwali amsy pie,1
18774,2022-10-24 20:34:00,Abhishek,❤️❤️💕💞,1
18802,2022-11-02 14:31:00,Abhishek,Haan ams. 😘,1
18803,2022-11-02 14:31:00,Amu Delhi,love u bui bui 😘😘,2
18812,2022-11-03 09:29:00,Amu Delhi,😍😍,1
18834,2022-11-13 20:50:00,Abhishek,Last wali ❤️,1
18845,2022-11-14 08:31:00,Amu Delhi,happy childrens day chota baby 😘🥰,2
18876,2022-11-22 11:54:00,Amu Delhi,😘,1
18880,2022-11-23 10:07:00,Abhishek,Bubu man. Have fun in office 😘😘,2
18937,2022-12-06 23:34:00,Amu Delhi,Missed voice call,1
18945,2022-12-07 09:33:00,Abhishek,Awesome bubu ❤️,2
18959,2022-12-07 23:03:00,Abhishek,😘,1
18966,2022-12-10 19:28:00,Amu Delhi,Missed voice call,1
18978,2022-12-12 20:50:00,Abhishek,Toast and 1/2 kg milk daal dena 😅😘😘,1
19007,2022-12-13 22:35:00,Abhishek,Gunnu amsy 😘😘😘😘❤️,2
19010,2022-12-13 22:41:00,Amu Delhi,gunni 😍😍,1
19025,2022-12-14 22:12:00,Abhishek,Haan chalo so jao 😘,1
19111,2022-12-16 22:18:00,Amu Delhi,😘😘,1
19112,2022-12-16 22:18:00,Abhishek,😘😘😘😘😘😘gunni amsy pie,1
19150,2022-12-18 12:32:00,Amu Delhi,kya bubu,1
19176,2022-12-18 16:52:00,Abhishek,😘,1
19191,2022-12-18 22:11:00,Abhishek,😘,1
19208,2022-12-19 14:22:00,Abhishek,😘,1
19209,2022-12-19 14:22:00,Amu Delhi,😘,1
19211,2022-12-19 16:23:00,Abhishek,Happy journey 💜❤️❤️,2
19220,2022-12-19 19:46:00,Abhishek,Missing you my sweet pie 😘,2
19231,2022-12-19 20:02:00,Amu Delhi,bubu plan karega hamari trip?,1
19259,2022-12-19 22:25:00,Amu Delhi,pune is ❤️,1
19268,2022-12-20 01:42:00,Abhishek,😘. Uber karna to location share kar dena. See you soo,1
19271,2022-12-20 05:06:00,Amu Delhi,Missed voice call,1
19272,2022-12-20 05:07:00,Amu Delhi,Missed voice call,1
10704,2020-03-02 22:19:00,Amu Delhi,Ok,-1
10721,2020-03-05 08:37:00,Abhishek,Oki,-1
10722,2020-03-05 08:37:00,Amu Delhi,Iske appointments bade hectic hote hai,-1
10735,2020-03-05 20:46:00,Abhishek,Oki,-1
10771,2020-03-07 09:25:00,Amu Delhi,Ok,-1
10774,2020-03-07 09:25:00,Abhishek,Ok,-1
10779,2020-03-07 09:55:00,Amu Delhi,Oks,-1
10783,2020-03-07 09:56:00,Amu Delhi,Okie,-1
10788,2020-03-07 10:00:00,Abhishek,Ok,-1
10793,2020-03-07 10:00:00,Amu Delhi,Okie bokie,-1
10798,2020-03-07 10:33:00,Amu Delhi,Hangry,-1
10800,2020-03-07 10:33:00,Amu Delhi,U also hangry?,-1
10803,2020-03-07 10:39:00,Abhishek,Ok. Tum kuchh kha lo wahi. M not hungry,-1
10813,2020-03-07 11:45:00,Amu Delhi,Ok,-1
10825,2020-03-08 17:19:00,Amu Delhi,Badmash,-1
10838,2020-03-12 22:29:00,Abhishek,Ok,-1
10849,2020-03-12 22:31:00,Abhishek,Ok,-1
10861,2020-03-16 10:58:00,Abhishek,Ok,-1
10862,2020-03-16 11:46:00,Amu Delhi,Wfh from tomorrow. Spoke with manager,-1
10877,2020-03-16 20:19:00,Abhishek,Ok,-1
10881,2020-03-16 20:19:00,Abhishek,Ok,-1
10888,2020-03-16 21:11:00,Amu Delhi,Ok,-1
10906,2020-03-18 23:30:00,Amu Delhi,Okie,-1
10947,2020-03-25 14:41:00,Abhishek,Oook,-1
10986,2020-04-02 15:38:00,Amu Delhi,Focus 🤘🏻,-1
10997,2020-04-10 23:04:00,Amu Delhi,Joker,-1
11003,2020-04-11 22:05:00,Abhishek,Ok,-1
11048,2020-05-21 15:48:00,Abhishek,Ok,-1
11092,2020-06-07 19:40:00,Amu Delhi,"No. My parents were in total lockdown for last 3 months with nobody coming in nor they stepped out. My dad used to pick the online delivery packets from building entrance. He used to wear mask. That’s what is shocking to us. The only thing that we are speculating is that after removing his mask and before washing his hands, he might have rubbed his nose which he had a habit",-1
11115,2020-06-16 12:03:00,Abhishek,https://vm.tiktok.com/J1GxxW6/,-1
11151,2020-06-27 10:58:00,Abhishek,Ok,-1
11204,2020-07-05 09:41:00,Amu Delhi,https://m.hindustantimes.com/travel/tourists-can-visit-himachal-pradesh-with-prior-hotel-booking-of-at-least-5-days-negative-covid-19-test/story-B9yO35vKh3BaKo6GAyjdNN_amp.html,-1
11212,2020-07-07 17:39:00,Amu Delhi,Ok,-1
11223,2020-07-10 11:24:00,Abhishek,There is a thin line between knowing things and incorporating into actions what you know.,-1
11257,2020-07-21 22:37:00,Amu Delhi,Ok,-1
11275,2020-07-25 00:17:00,Amu Delhi,Okk,-1
11277,2020-07-25 00:17:00,Amu Delhi,Ok,-1
11296,2020-08-02 18:05:00,Amu Delhi,Ok,-1
11299,2020-08-02 18:07:00,Abhishek,Ok,-1
11306,2020-08-02 19:50:00,Amu Delhi,Okie,-1
11328,2020-08-08 13:50:00,Amu Delhi,Okie,-1
11362,2020-08-10 20:46:00,Amu Delhi,What time?,-1
11387,2020-08-12 21:03:00,Amu Delhi,Okie,-1
11392,2020-08-12 22:18:00,Amu Delhi,Okie,-1
11400,2020-08-13 08:23:00,Amu Delhi,Ok,-1
11405,2020-08-13 11:20:00,Amu Delhi,Ok,-1
11417,2020-08-13 11:29:00,Amu Delhi,Okay,-1
11419,2020-08-13 11:32:00,Abhishek,Ok,-1
11429,2020-08-13 16:40:00,Amu Delhi,Okk,-1
11432,2020-08-13 17:51:00,Amu Delhi,Badmaash bacxha,-1
11447,2020-08-14 19:58:00,Amu Delhi,Ok..,-1
11450,2020-08-14 19:58:00,Abhishek,Ok,-1
11456,2020-08-15 10:14:00,Amu Delhi,Wokie,-1
11482,2020-08-16 12:53:00,Amu Delhi,Ek din ka hum log book karle inka bhi resort?,-1
11484,2020-08-16 12:53:00,Abhishek,Ok. But wo bura na maanein?,-1
11486,2020-08-16 12:54:00,Abhishek,Ok. Pm kar do pankhudi ko,-1
11489,2020-08-16 12:54:00,Abhishek,Ok,-1
11520,2020-08-18 19:11:00,Amu Delhi,Okies,-1
11642,2020-08-30 18:05:00,Amu Delhi,Ok,-1
11685,2020-09-17 10:32:00,Abhishek,"According to yoga tradition, the subtle body is a part of you that you can't see or touch—it's where your energy flows, which is why it's also referred to as the energy body. There are seven key points in the subtle body that are thought to be vortexes of energy, known as chakras. When energy becomes blocked in a chakra",-1
11698,2020-09-17 22:35:00,Amu Delhi,Badmash bubdu hai,-1
11711,2020-09-18 15:50:00,Amu Delhi,Okoe,-1
11719,2020-09-22 09:51:00,Amu Delhi,https://m.facebook.com/story.php?story_fbid=1077251286022690&id=199098633470668,-1
11732,2020-09-25 11:03:00,Amu Delhi,Ok,-1
11754,2020-10-01 11:02:00,Amu Delhi,Abhi.. all ok?,-1
11762,2020-10-01 11:03:00,Abhishek,"Ok, mai 5 min me nikal raha hun",-1
11763,2020-10-01 11:03:00,Amu Delhi,Ok main Abhi clinic ja Rahi hu,-1
11766,2020-10-01 11:04:00,Abhishek,Ok,-1
11781,2020-10-06 21:10:00,Amu Delhi,Ok,-1
11834,2020-10-14 18:13:00,Amu Delhi,Oks,-1
11857,2020-10-24 18:45:00,Amu Delhi,"[10/24, 8:28 AM] Amrita Patil: Good morning ma'am. I am feeling quite better now. And medicines have also ended. But me and my husband have want to do fet in next cycle. I am not feeling healthy overall. Is it ok?",-1
11886,2020-10-31 19:29:00,Amu Delhi,Ohh ok,-1
11900,2020-11-11 15:20:00,Amu Delhi,Ok,-1
11926,2020-11-18 16:33:00,Amu Delhi,U smoke...,-1
11934,2020-11-18 16:36:00,Amu Delhi,And I am getting cough coz of smoke,-1
11955,2020-11-26 22:21:00,Amu Delhi,Okie,-1
12004,2020-12-16 22:12:00,Amu Delhi,Ok babu,-1
12009,2020-12-22 20:48:00,Amu Delhi,Bhook lag rahi hai,-1
12067,2021-01-03 11:33:00,Amu Delhi,Okie dokie bo,-1
12071,2021-01-03 18:42:00,Amu Delhi,Okay absie,-1
12121,2021-01-06 16:44:00,Amu Delhi,Oooo okie,-1
12137,2021-01-07 14:46:00,Abhishek,Haan ok,-1
12153,2021-01-08 12:45:00,Amu Delhi,Wokie,-1
12177,2021-01-10 22:37:00,Abhishek,Oki?,-1
12196,2021-01-11 16:34:00,Abhishek,Ok,-1
12203,2021-01-12 11:50:00,Amu Delhi,Bubbad,-1
12212,2021-01-12 22:04:00,Amu Delhi,Okie,-1
12231,2021-01-13 10:56:00,Abhishek,Ok?,-1
12234,2021-01-13 10:56:00,Amu Delhi,Okie,-1
12248,2021-01-14 10:55:00,Amu Delhi,Bubbad,-1
12295,2021-01-15 19:08:00,Abhishek,Ok,-1
12314,2021-01-16 18:02:00,Amu Delhi,Okie bui,-1
12322,2021-01-17 19:38:00,Amu Delhi,How looks?,-1
12326,2021-01-17 19:39:00,Abhishek,Oki,-1
12406,2021-01-22 14:26:00,Abhishek,ok,-1
12409,2021-01-22 14:27:00,Amu Delhi,Broken image pe click karna 3-4 baar,-1
12412,2021-01-22 14:28:00,Abhishek,ok,-1
12417,2021-01-22 14:29:00,Abhishek,ok,-1
12436,2021-01-22 14:33:00,Amu Delhi,Ok,-1
12444,2021-01-22 14:35:00,Abhishek,ok,-1
12446,2021-01-22 14:35:00,Abhishek,ok try karo ab,-1
12448,2021-01-22 14:36:00,Amu Delhi,Ok,-1
12451,2021-01-22 14:36:00,Abhishek,ok,-1
12475,2021-01-23 20:46:00,Amu Delhi,Bubbad,-1
12481,2021-01-24 12:24:00,Amu Delhi,Okie dudu,-1
12498,2021-01-26 19:17:00,Amu Delhi,But it's all ok..,-1
12502,2021-01-26 19:57:00,Abhishek,Ok,-1
12510,2021-01-26 21:41:00,Amu Delhi,Bui planning to book ticket for 9th feb,-1
12524,2021-01-28 11:17:00,Amu Delhi,Book kar du na?,-1
12526,2021-01-28 11:20:00,Abhishek,Kar do book,-1
12527,2021-01-28 11:35:00,Amu Delhi,Oks,-1
12536,2021-01-28 11:41:00,Abhishek,Ok?,-1
12542,2021-01-28 17:32:00,Abhishek,Kar do book,-1
12547,2021-01-28 17:33:00,Abhishek,Ok,-1
12575,2021-01-29 13:25:00,Amu Delhi,Bubbad,-1
12631,2021-01-31 22:29:00,Abhishek,Ok,-1
12637,2021-01-31 22:29:00,Abhishek,Ok. Chalo have fun bui,-1
12644,2021-01-31 22:31:00,Amu Delhi,Now she is ok,-1
12660,2021-02-01 14:58:00,Amu Delhi,And these ladies are planning to cook today 😂😂,-1
12681,2021-02-04 17:06:00,Abhishek,Ok,-1
12715,2021-02-05 20:38:00,Abhishek,Hmok,-1
12717,2021-02-05 20:38:00,Abhishek,"Ok, receipt etc sab achhe se le lena",-1
12719,2021-02-05 20:39:00,Abhishek,Ok,-1
12723,2021-02-05 20:40:00,Abhishek,Ok. Raat me call karta hu,-1
12724,2021-02-05 20:40:00,Amu Delhi,Oukie dokie,-1
12764,2021-02-08 23:53:00,Abhishek,Ok,-1
12771,2021-02-08 23:54:00,Abhishek,Ghar hoke aajana phir,-1
12774,2021-02-08 23:55:00,Abhishek,Haan ok,-1
12860,2021-02-21 17:50:00,Abhishek,Whatsapp pe batao,-1
12863,2021-02-21 17:51:00,Amu Delhi,Nothing else,-1
12864,2021-02-21 17:51:00,Abhishek,Ok,-1
12867,2021-02-21 17:51:00,Abhishek,Ok,-1
12890,2021-02-22 15:54:00,Amu Delhi,Sookh rahi thi.. faltu me main bachane chali gayi,-1
12971,2021-03-05 18:15:00,Amu Delhi,Oks,-1
13015,2021-03-12 17:18:00,Abhishek,Ok,-1
13035,2021-03-13 16:16:00,Abhishek,Ok,-1
13037,2021-03-13 16:16:00,Amu Delhi,Ok.. dekhte hai what he says,-2
13044,2021-03-13 17:04:00,Abhishek,Ok,-1
13054,2021-03-17 19:52:00,Amu Delhi,Ok,-1
13145,2021-04-18 22:30:00,Amu Delhi,Ouii badmash,-1
